ratio_occupation,nb_transitions,duree_max_bloc_1_ms,duree_activation_estimee_ms,temps_repos_avant_ms,temps_repos_apres_ms,score,label,class_name
0.03375,2.0,67.5,67.5,922.5,1010.0,10.501681324510148,0,tap
0.64,2.0,1280.0,1280.0,380.0,340.0,18.01909198208267,1,swipe_rapide
0.095,2.0,190.0,190.0,875.0,935.0,12.281109098060739,0,tap
0.07875,2.0,157.5,157.5,907.5,935.0,12.298059735474752,0,tap
0.415,2.0,830.0,830.0,470.0,700.0,17.730984378636855,1,swipe_rapide
0.045,2.0,90.0,90.0,902.5,1007.5,10.759991816574312,0,tap
0.24125,2.0,482.5,482.5,677.5,840.0,16.629556989719394,1,swipe_rapide
0.44375,2.0,887.5,887.5,657.5,455.0,18.98878287399081,2,swipe_lent
0.3575,2.0,715.0,715.0,500.0,785.0,17.046541584210807,1,swipe_rapide
0.27875,2.0,557.5,557.5,970.0,472.5,15.72088201830578,1,swipe_rapide
0.05625,2.0,112.5,112.5,962.5,925.0,10.33315621526591,0,tap
0.51125,2.0,1022.5,1022.5,387.5,590.0,17.753006229149435,1,swipe_rapide
0.31875,4.0,635.0,635.0,872.5,340.0,18.16407406795983,1,swipe_rapide
0.44125,2.0,882.5,882.5,425.0,692.5,18.378465527206295,2,swipe_lent
0.07125,2.0,142.5,142.5,957.5,900.0,14.590211453104601,0,tap
0.09375,2.0,187.5,187.5,675.0,1137.5,11.916249525963032,0,tap
0.3475,2.0,695.0,695.0,927.5,377.5,14.893421133224921,0,tap
0.4675,2.0,935.0,935.0,547.5,517.5,17.34300663138318,1,swipe_rapide
0.32,2.0,640.0,640.0,847.5,512.5,15.488500565071204,0,tap
0.14875,4.0,295.0,295.0,777.5,640.0,13.258228722384322,0,tap
0.2325,4.0,267.5,267.5,622.5,910.0,16.41635739757411,1,swipe_rapide
0.16875,2.0,337.5,337.5,692.5,970.0,14.839283919420419,0,tap
0.65625,2.0,1312.5,1312.5,407.5,280.0,20.33233114725369,2,swipe_lent
0.4125,2.0,825.0,825.0,450.0,725.0,17.65345208527484,1,swipe_rapide
0.30625,2.0,612.5,612.5,735.0,652.5,15.129624369634088,0,tap
0.3325,2.0,665.0,665.0,810.0,525.0,15.736341167828536,1,swipe_rapide
0.56875,4.0,1000.0,1000.0,362.5,497.5,22.50274561047287,2,swipe_lent
0.59625,2.0,1192.5,1192.5,557.5,250.0,19.229998297944455,2,swipe_lent
0.15875,2.0,317.5,317.5,940.0,742.5,14.17099193830745,0,tap
0.255,2.0,510.0,510.0,685.0,805.0,13.300655286361044,0,tap
0.36125,4.0,720.0,720.0,282.5,800.0,20.950904861619303,2,swipe_lent
0.125,2.0,250.0,250.0,922.5,827.5,12.134279607855706,0,tap
0.6575,2.0,1315.0,1315.0,282.5,402.5,21.945090481027,2,swipe_lent
0.2725,4.0,300.0,300.0,890.0,562.5,15.086092978363911,0,tap
0.455,2.0,910.0,910.0,690.0,400.0,18.332561801856826,2,swipe_lent
0.34,2.0,680.0,680.0,442.5,877.5,17.450480434660737,1,swipe_rapide
0.4475,2.0,895.0,895.0,427.5,677.5,20.172824468552903,2,swipe_lent
0.6225,2.0,1245.0,1245.0,335.0,420.0,22.06789828854722,2,swipe_lent
0.32,2.0,640.0,640.0,797.5,562.5,15.763626259225054,1,swipe_rapide
0.1775,2.0,355.0,355.0,837.5,807.5,14.921072796319121,0,tap
0.05875,2.0,117.5,117.5,895.0,987.5,11.480123607528848,0,tap
0.18125,2.0,362.5,362.5,982.5,655.0,15.018736083112593,0,tap
0.135,2.0,270.0,270.0,860.0,870.0,13.626446954073785,0,tap
0.0525,2.0,105.0,105.0,915.0,980.0,10.99397134635585,0,tap
0.29625,2.0,592.5,592.5,897.5,510.0,14.485769300662987,0,tap
0.06,2.0,120.0,120.0,797.5,1082.5,10.106682145511087,0,tap
0.66,2.0,1320.0,1320.0,227.5,452.5,21.08410734016177,2,swipe_lent
0.58625,2.0,1172.5,1172.5,392.5,435.0,19.202369921623387,2,swipe_lent
0.34625,2.0,692.5,692.5,580.0,727.5,16.77927469004633,1,swipe_rapide
0.3475,2.0,695.0,695.0,640.0,665.0,17.05701443731122,1,swipe_rapide
0.5725,4.0,1142.5,1142.5,485.0,285.0,22.968116344230754,2,swipe_lent
0.5175,2.0,1035.0,1035.0,707.5,257.5,17.44892568227311,1,swipe_rapide
0.4225,2.0,845.0,845.0,597.5,557.5,17.714185659688837,1,swipe_rapide
0.48625,2.0,972.5,972.5,490.0,537.5,20.403539801705428,2,swipe_lent
0.03375,4.0,65.0,65.0,947.5,925.0,11.596321473551809,0,tap
0.725,4.0,727.5,727.5,157.5,390.0,17.17021236875875,1,swipe_rapide
0.18875,2.0,377.5,377.5,787.5,835.0,13.320574321710716,0,tap
0.5125,2.0,1025.0,1025.0,507.5,467.5,19.331343643049006,2,swipe_lent
0.06875,2.0,137.5,137.5,912.5,950.0,12.817422290348626,0,tap
0.745,2.0,1490.0,1490.0,77.5,432.5,17.432019284805634,1,swipe_rapide
0.18,2.0,360.0,360.0,815.0,825.0,15.042580878638264,0,tap
0.1475,2.0,295.0,295.0,982.5,722.5,13.065877530293545,0,tap
0.32375,2.0,647.5,647.5,605.0,747.5,15.521532724110598,0,tap
0.65,4.0,1132.5,1132.5,170.0,527.5,20.842447911153947,2,swipe_lent
0.3525,2.0,705.0,705.0,662.5,632.5,17.68471980136778,1,swipe_rapide
0.05875,2.0,117.5,117.5,902.5,980.0,11.937136600784559,0,tap
0.02375,2.0,47.5,47.5,1020.0,932.5,11.139142001249212,0,tap
0.10875,2.0,217.5,217.5,907.5,875.0,13.213804409573253,0,tap
0.5525,2.0,1105.0,1105.0,477.5,417.5,20.102167815306874,2,swipe_lent
0.2725,2.0,545.0,545.0,612.5,842.5,17.218106237684665,1,swipe_rapide
0.24625,2.0,492.5,492.5,797.5,710.0,16.795844090851787,1,swipe_rapide
0.2025,2.0,405.0,405.0,917.5,677.5,15.544013055185166,0,tap
0.2575,2.0,515.0,515.0,835.0,650.0,13.723031084884397,0,tap
0.3925,2.0,785.0,785.0,520.0,695.0,15.055030144582485,0,tap
0.685,2.0,1370.0,1370.0,137.5,492.5,22.379724681556265,2,swipe_lent
0.25,2.0,500.0,500.0,612.5,887.5,16.80833007938724,1,swipe_rapide
0.08125,4.0,90.0,90.0,977.5,857.5,12.462313582423759,0,tap
0.36125,2.0,722.5,722.5,487.5,790.0,16.51076605817181,1,swipe_rapide
0.315,2.0,630.0,630.0,580.0,790.0,17.15122090681244,1,swipe_rapide
0.03125,2.0,62.5,62.5,1047.5,890.0,12.589734286166143,0,tap
0.45375,2.0,907.5,907.5,652.5,440.0,16.699924810814398,1,swipe_rapide
0.68625,2.0,1372.5,1372.5,422.5,205.0,20.641471880235436,2,swipe_lent
0.16125,2.0,322.5,322.5,820.0,857.5,14.804874311380974,0,tap
0.44875,4.0,895.0,895.0,500.0,402.5,22.717006939414574,2,swipe_lent
0.54625,2.0,1092.5,1092.5,470.0,437.5,17.631625948384926,1,swipe_rapide
0.02625,2.0,52.5,52.5,905.0,1042.5,10.902351169549792,0,tap
0.65,2.0,1300.0,1300.0,352.5,347.5,20.118157039828333,2,swipe_lent
0.26,2.0,520.0,520.0,697.5,782.5,12.998363945870999,0,tap
0.6075,4.0,1015.0,1015.0,410.0,372.5,22.591007410945664,2,swipe_lent
0.5425,4.0,712.5,712.5,290.0,622.5,20.62348315697854,2,swipe_lent
0.0575,2.0,115.0,115.0,980.0,905.0,11.714635954678759,0,tap
0.0325,2.0,65.0,65.0,910.0,1025.0,12.002714029107874,0,tap
0.685,2.0,1370.0,1370.0,182.5,447.5,20.61363647905533,2,swipe_lent
0.69875,4.0,1282.5,1282.5,250.0,350.0,24.736696577073943,2,swipe_lent
0.2375,2.0,475.0,475.0,765.0,760.0,16.577940848059285,1,swipe_rapide
0.725,2.0,1450.0,1450.0,347.5,202.5,20.206423463190493,2,swipe_lent
0.55125,2.0,1102.5,1102.5,552.5,345.0,19.72625253647089,2,swipe_lent
0.245,2.0,490.0,490.0,692.5,817.5,17.49891795749204,1,swipe_rapide
0.18625,2.0,372.5,372.5,852.5,775.0,13.718958213156816,0,tap
0.59125,2.0,1182.5,1182.5,560.0,257.5,17.873116021578216,1,swipe_rapide
0.67375,2.0,1347.5,1347.5,512.5,140.0,17.20815204012654,1,swipe_rapide
0.29125,2.0,582.5,582.5,785.0,632.5,15.618647508551907,1,swipe_rapide
0.095,2.0,190.0,190.0,885.0,925.0,13.35509333450571,0,tap
0.65875,2.0,1317.5,1317.5,187.5,495.0,20.554788973079035,2,swipe_lent
0.5775,2.0,1155.0,1155.0,270.0,575.0,19.882060907672038,2,swipe_lent
0.51625,2.0,1032.5,1032.5,435.0,532.5,18.730349639968036,2,swipe_lent
0.39,2.0,780.0,780.0,555.0,665.0,16.680395614400243,1,swipe_rapide
0.64875,2.0,1297.5,1297.5,122.5,580.0,19.389326310980966,2,swipe_lent
0.50125,2.0,1002.5,1002.5,480.0,517.5,16.01468661085089,1,swipe_rapide
0.245,2.0,490.0,490.0,957.5,552.5,17.1265691391678,1,swipe_rapide
0.56,2.0,1120.0,1120.0,557.5,322.5,19.674058731932185,2,swipe_lent
0.13875,2.0,277.5,277.5,675.0,1047.5,15.31710374745935,0,tap
0.63875,2.0,1277.5,1277.5,420.0,302.5,17.9591470283533,1,swipe_rapide
0.41875,2.0,837.5,837.5,432.5,730.0,17.09181622650128,1,swipe_rapide
0.45875,2.0,917.5,917.5,437.5,645.0,16.79440430673734,1,swipe_rapide
0.53625,2.0,1072.5,1072.5,257.5,670.0,18.424380378782406,2,swipe_lent
0.5275,2.0,1055.0,1055.0,327.5,617.5,18.99934752436959,2,swipe_lent
0.09875,4.0,195.0,195.0,672.5,1037.5,14.484826384858318,0,tap
0.2725,2.0,545.0,545.0,902.5,552.5,16.79808559074629,1,swipe_rapide
0.4775,2.0,955.0,955.0,725.0,320.0,17.05983985134968,1,swipe_rapide
0.44375,2.0,887.5,887.5,580.0,532.5,18.38209032208726,2,swipe_lent
0.05625,2.0,112.5,112.5,867.5,1020.0,11.06666828132884,0,tap
0.13625,4.0,192.5,192.5,982.5,742.5,14.317223283240814,0,tap
0.1175,4.0,232.5,232.5,717.5,680.0,14.365199830830916,0,tap
0.4525,2.0,905.0,905.0,545.0,550.0,18.378442400224582,2,swipe_lent
0.15875,2.0,317.5,317.5,890.0,792.5,14.400498488920928,0,tap
0.35125,2.0,702.5,702.5,510.0,787.5,15.949417334639932,1,swipe_rapide
0.25125,2.0,502.5,502.5,637.5,860.0,15.342029213458893,0,tap
0.69125,2.0,1382.5,1382.5,390.0,227.5,20.95700186639942,2,swipe_lent
0.3225,2.0,645.0,645.0,737.5,617.5,15.180508909227802,0,tap
0.63375,4.0,1065.0,1065.0,525.0,205.0,21.367274428738586,2,swipe_lent
0.54625,4.0,1005.0,1005.0,592.5,312.5,19.790213390167708,2,swipe_lent
0.1925,2.0,385.0,385.0,617.5,997.5,13.172460487218517,0,tap
0.18875,4.0,375.0,375.0,765.0,515.0,15.156562127447703,0,tap
0.04375,2.0,87.5,87.5,840.0,1072.5,11.749937675045175,0,tap
0.34125,2.0,682.5,682.5,705.0,612.5,17.64046760299164,1,swipe_rapide
0.65125,2.0,1302.5,1302.5,132.5,565.0,20.21892840164731,2,swipe_lent
0.74125,2.0,1482.5,1482.5,117.5,400.0,19.177834413417457,2,swipe_lent
0.1975,2.0,395.0,395.0,675.0,930.0,13.767733852177628,0,tap
0.0875,4.0,172.5,172.5,1015.0,590.0,12.03749633730259,0,tap
0.71625,2.0,1432.5,1432.5,312.5,255.0,19.0408280935493,2,swipe_lent
0.06625,4.0,130.0,130.0,945.0,690.0,11.986335220902749,0,tap
0.065,2.0,130.0,130.0,832.5,1037.5,12.353703298784023,0,tap
0.32125,2.0,642.5,642.5,537.5,820.0,15.773693680223937,1,swipe_rapide
0.3775,2.0,755.0,755.0,685.0,560.0,18.049380480043016,1,swipe_rapide
0.05875,2.0,117.5,117.5,940.0,942.5,10.530780903295936,0,tap
0.13625,2.0,272.5,272.5,1047.5,680.0,15.231503375141939,0,tap
0.10625,2.0,212.5,212.5,657.5,1130.0,12.346700422857026,0,tap
0.61875,2.0,1237.5,1237.5,512.5,250.0,19.29101904842038,2,swipe_lent
0.19625,2.0,392.5,392.5,997.5,610.0,12.45115187469029,0,tap
0.025,2.0,50.0,50.0,902.5,1047.5,10.959537136693891,0,tap
0.68375,2.0,1367.5,1367.5,297.5,335.0,20.35995901940858,2,swipe_lent
0.22375,2.0,447.5,447.5,752.5,800.0,15.871809334814738,1,swipe_rapide
0.415,2.0,830.0,830.0,435.0,735.0,16.89499002442755,1,swipe_rapide
0.2425,2.0,485.0,485.0,675.0,840.0,17.379102190998804,1,swipe_rapide
0.49125,4.0,980.0,980.0,382.5,620.0,23.422164991174782,2,swipe_lent
0.15125,2.0,302.5,302.5,1055.0,642.5,12.383318392589178,0,tap
0.7275,2.0,1455.0,1455.0,282.5,262.5,21.348410734561487,2,swipe_lent
0.1,2.0,200.0,200.0,955.0,845.0,13.57089639069136,0,tap
0.38875,2.0,777.5,777.5,650.0,572.5,14.858614098383663,0,tap
0.58,2.0,1160.0,1160.0,417.5,422.5,19.787582345556995,2,swipe_lent
0.405,2.0,810.0,810.0,572.5,617.5,17.70361019707401,1,swipe_rapide
0.69375,2.0,1387.5,1387.5,380.0,232.5,19.142128082670443,2,swipe_lent
0.69625,2.0,1392.5,1392.5,247.5,360.0,18.989465089002866,2,swipe_lent
0.42125,2.0,842.5,842.5,527.5,630.0,18.649840823473237,2,swipe_lent
0.49875,2.0,997.5,997.5,397.5,605.0,15.936995242153282,1,swipe_rapide
0.40125,2.0,802.5,802.5,610.0,587.5,17.538875221141556,1,swipe_rapide
0.36125,2.0,722.5,722.5,665.0,612.5,16.417771261353057,1,swipe_rapide
0.3175,4.0,352.5,352.5,622.5,740.0,16.096237180514784,1,swipe_rapide
0.05625,2.0,112.5,112.5,1047.5,840.0,10.805561788259553,0,tap
0.0725,4.0,127.5,127.5,882.5,970.0,13.590255194937784,0,tap
0.02,2.0,40.0,40.0,1080.0,880.0,8.634944196958257,0,tap
0.69625,2.0,1392.5,1392.5,80.0,527.5,18.99080348601224,2,swipe_lent
0.56,2.0,1120.0,1120.0,345.0,535.0,19.71063765298224,2,swipe_lent
0.4075,2.0,815.0,815.0,600.0,585.0,17.088661056392525,1,swipe_rapide
0.25625,2.0,512.5,512.5,635.0,852.5,13.914435712109022,0,tap
0.715,2.0,1430.0,1430.0,325.0,245.0,19.14504835184597,2,swipe_lent
0.05125,2.0,102.5,102.5,890.0,1007.5,11.257651436069231,0,tap
0.56125,2.0,1122.5,1122.5,577.5,300.0,17.814454852651725,1,swipe_rapide
0.72125,2.0,1442.5,1442.5,267.5,290.0,19.983722187289995,2,swipe_lent
0.68375,2.0,1367.5,1367.5,262.5,370.0,20.100243394870045,2,swipe_lent
0.26625,2.0,532.5,532.5,617.5,850.0,16.216066109765926,1,swipe_rapide
0.59875,2.0,1197.5,1197.5,490.0,312.5,19.604880372099394,2,swipe_lent
0.605,4.0,1060.0,1060.0,520.0,267.5,22.90682413199346,2,swipe_lent
0.06125,2.0,122.5,122.5,882.5,995.0,10.185879901424316,0,tap
0.47,2.0,940.0,940.0,480.0,580.0,19.083221799086434,2,swipe_lent
0.09625,4.0,152.5,152.5,932.5,872.5,12.73788832439973,0,tap
0.17375,2.0,347.5,347.5,897.5,755.0,15.844720731529197,1,swipe_rapide
0.32875,2.0,657.5,657.5,552.5,790.0,14.794762027531181,0,tap
0.53625,4.0,1070.0,1070.0,410.0,325.0,22.78786892268748,2,swipe_lent
0.03125,2.0,62.5,62.5,975.0,962.5,12.513566443014847,0,tap
0.11625,2.0,232.5,232.5,850.0,917.5,12.793675885577171,0,tap
0.3775,2.0,755.0,755.0,577.5,667.5,18.578184626687186,2,swipe_lent
0.2425,2.0,485.0,485.0,875.0,640.0,15.296343541520637,0,tap
0.14625,2.0,292.5,292.5,647.5,1060.0,13.569796373323692,0,tap
0.255,2.0,510.0,510.0,642.5,847.5,13.967358362193258,0,tap
0.1675,2.0,335.0,335.0,1047.5,617.5,14.24088701626888,0,tap
0.515,2.0,1030.0,1030.0,330.0,640.0,19.73585169074258,2,swipe_lent
0.595,2.0,1190.0,1190.0,400.0,410.0,19.995190125938812,2,swipe_lent
0.39625,2.0,792.5,792.5,580.0,627.5,17.737987124058844,1,swipe_rapide
0.6975,2.0,1395.0,1395.0,422.5,182.5,18.734692962115318,2,swipe_lent
0.52625,2.0,1052.5,1052.5,500.0,447.5,17.257662988413873,1,swipe_rapide
0.61875,2.0,1237.5,1237.5,187.5,575.0,21.45212279499856,2,swipe_lent
0.37,2.0,740.0,740.0,597.5,662.5,14.868718422422646,0,tap
0.54,4.0,1077.5,1077.5,32.5,375.0,18.98521105373018,2,swipe_lent
0.575,2.0,1150.0,1150.0,537.5,312.5,19.371285397395184,2,swipe_lent
0.47375,2.0,947.5,947.5,557.5,495.0,17.9942513344636,1,swipe_rapide
0.26125,2.0,522.5,522.5,827.5,650.0,13.943237249003346,0,tap
0.15125,2.0,302.5,302.5,750.0,947.5,13.534181937612699,0,tap
0.33625,2.0,672.5,672.5,585.0,742.5,16.701623298329764,1,swipe_rapide
0.70125,2.0,1402.5,1402.5,417.5,180.0,19.26707929390309,2,swipe_lent
0.55625,2.0,1112.5,1112.5,320.0,567.5,20.015526777166944,2,swipe_lent
0.69125,2.0,1382.5,1382.5,157.5,460.0,21.79709742202883,2,swipe_lent
0.37125,2.0,742.5,742.5,380.0,877.5,15.34929537220027,0,tap
0.46625,2.0,932.5,932.5,465.0,602.5,17.859420263866905,1,swipe_rapide
0.07,2.0,140.0,140.0,725.0,1135.0,13.023796766236508,0,tap
0.16,4.0,317.5,317.5,767.5,850.0,16.338535456156407,1,swipe_rapide
0.3575,2.0,715.0,715.0,750.0,535.0,17.333155799223096,1,swipe_rapide
0.29625,2.0,592.5,592.5,750.0,657.5,15.18239685744528,0,tap
0.2,2.0,400.0,400.0,717.5,882.5,14.564354556246391,0,tap
0.6475,2.0,1295.0,1295.0,267.5,437.5,20.05690325343878,2,swipe_lent
0.46875,2.0,937.5,937.5,712.5,350.0,18.24302615531915,1,swipe_rapide
0.745,2.0,1490.0,1490.0,342.5,167.5,17.61996900707569,1,swipe_rapide
0.22375,2.0,447.5,447.5,682.5,870.0,13.048645363962994,0,tap
0.22875,2.0,457.5,457.5,752.5,790.0,14.469882876782622,0,tap
0.085,2.0,170.0,170.0,1000.0,830.0,10.04405942158854,0,tap
0.4175,2.0,835.0,835.0,610.0,555.0,18.199042437071597,1,swipe_rapide
0.1775,2.0,355.0,355.0,937.5,707.5,15.461307208980417,0,tap
0.68125,2.0,1362.5,1362.5,380.0,257.5,17.948390915936052,1,swipe_rapide
0.52625,2.0,1052.5,1052.5,365.0,582.5,19.127462552362815,2,swipe_lent
0.26875,2.0,537.5,537.5,532.5,930.0,16.322804300883043,1,swipe_rapide
0.1325,2.0,265.0,265.0,962.5,772.5,14.38810949053572,0,tap
0.215,2.0,430.0,430.0,637.5,932.5,14.658309288665322,0,tap
0.5075,2.0,1015.0,1015.0,520.0,465.0,17.5398964652128,1,swipe_rapide
0.12875,2.0,257.5,257.5,917.5,825.0,12.15575124613696,0,tap
0.70875,2.0,1417.5,1417.5,445.0,137.5,20.65168844414493,2,swipe_lent
0.34,2.0,680.0,680.0,840.0,480.0,17.79924055610799,1,swipe_rapide
0.26625,2.0,532.5,532.5,775.0,692.5,15.202216141046616,0,tap
0.24875,2.0,497.5,497.5,645.0,857.5,15.747934734450368,1,swipe_rapide
0.0425,2.0,85.0,85.0,985.0,930.0,11.679472186173742,0,tap
0.47125,2.0,942.5,942.5,287.5,770.0,18.219360102958557,1,swipe_rapide
0.34375,4.0,685.0,685.0,565.0,692.5,20.246164895665963,2,swipe_lent
0.2175,2.0,435.0,435.0,677.5,887.5,15.417169318692023,0,tap
0.6975,2.0,1395.0,1395.0,137.5,467.5,18.78259497365644,2,swipe_lent
0.0625,2.0,125.0,125.0,967.5,907.5,12.078178478337337,0,tap
0.7375,2.0,1475.0,1475.0,242.5,282.5,19.2067042525029,2,swipe_lent
0.2925,2.0,585.0,585.0,810.0,605.0,15.847355422926263,1,swipe_rapide
0.1475,2.0,295.0,295.0,1055.0,650.0,12.439055949044997,0,tap
0.57125,2.0,1142.5,1142.5,367.5,490.0,18.98312301257556,2,swipe_lent
0.56125,2.0,1122.5,1122.5,485.0,392.5,19.552114558597122,2,swipe_lent
0.36375,2.0,727.5,727.5,585.0,687.5,15.938648037197009,1,swipe_rapide
0.0575,2.0,115.0,115.0,857.5,1027.5,11.447454154853245,0,tap
0.455,2.0,910.0,910.0,612.5,477.5,17.876170345475593,1,swipe_rapide
0.3175,2.0,635.0,635.0,820.0,545.0,17.184119887843917,1,swipe_rapide
0.50125,2.0,1002.5,1002.5,407.5,590.0,17.793672974022,1,swipe_rapide
0.32375,2.0,647.5,647.5,560.0,792.5,14.480649955589676,0,tap
0.4425,2.0,885.0,885.0,537.5,577.5,18.875684576577882,2,swipe_lent
0.36375,2.0,727.5,727.5,472.5,800.0,15.247034021262653,0,tap
0.0775,4.0,152.5,152.5,1030.0,715.0,14.11984615401001,0,tap
0.0375,2.0,75.0,75.0,920.0,1005.0,10.227202171002924,0,tap
0.13125,2.0,262.5,262.5,655.0,1082.5,13.102840668803255,0,tap
0.31,2.0,620.0,620.0,595.0,785.0,17.010868233347665,1,swipe_rapide
0.4675,2.0,935.0,935.0,437.5,627.5,18.421971890120997,2,swipe_lent
0.72875,4.0,1112.5,1112.5,322.5,217.5,23.45973246415012,2,swipe_lent
0.70625,2.0,1412.5,1412.5,115.0,472.5,19.374875714660767,2,swipe_lent
0.14625,2.0,292.5,292.5,975.0,732.5,13.674008793380981,0,tap
0.7375,2.0,1475.0,1475.0,247.5,277.5,19.814584478671303,2,swipe_lent
0.22125,4.0,415.0,415.0,817.5,737.5,17.656518388984196,1,swipe_rapide
0.02875,2.0,57.5,57.5,907.5,1035.0,12.20873097798742,0,tap
0.3525,4.0,702.5,702.5,572.5,370.0,18.776825540155613,2,swipe_lent
0.67125,2.0,1342.5,1342.5,300.0,357.5,18.311900786107273,2,swipe_lent
0.30125,2.0,602.5,602.5,697.5,700.0,15.26348386609594,0,tap
0.4675,2.0,935.0,935.0,522.5,542.5,17.889676284057163,1,swipe_rapide
0.34875,4.0,695.0,695.0,460.0,410.0,19.38565633935222,2,swipe_lent
0.25375,2.0,507.5,507.5,782.5,710.0,14.429337126812205,0,tap
0.4475,2.0,895.0,895.0,672.5,432.5,18.8456063408912,2,swipe_lent
0.55,4.0,1070.0,1070.0,530.0,367.5,22.39665214615877,2,swipe_lent
0.65375,2.0,1307.5,1307.5,280.0,412.5,21.307362577285996,2,swipe_lent
0.205,2.0,410.0,410.0,670.0,920.0,16.231121393233288,1,swipe_rapide
0.70375,2.0,1407.5,1407.5,327.5,265.0,19.382486668797576,2,swipe_lent
0.7075,2.0,1415.0,1415.0,507.5,77.5,17.91498223299012,1,swipe_rapide
0.52125,2.0,1042.5,1042.5,627.5,330.0,18.15531867971044,1,swipe_rapide
0.71625,4.0,795.0,795.0,102.5,462.5,19.73002005916191,2,swipe_lent
0.73375,2.0,1467.5,1467.5,365.0,167.5,20.039985219963878,2,swipe_lent
0.1825,2.0,365.0,365.0,775.0,860.0,13.519638299647568,0,tap
0.7425,2.0,1485.0,1485.0,325.0,190.0,18.94899531677389,2,swipe_lent
0.14,2.0,280.0,280.0,870.0,850.0,14.953810648575844,0,tap
0.59,2.0,1180.0,1180.0,322.5,497.5,19.90591541749491,2,swipe_lent
0.26625,2.0,532.5,532.5,892.5,575.0,17.256534595344743,1,swipe_rapide
0.38625,2.0,772.5,772.5,682.5,545.0,17.957287214731267,1,swipe_rapide
0.39125,2.0,782.5,782.5,462.5,755.0,16.0677649153947,1,swipe_rapide
0.65,2.0,1300.0,1300.0,227.5,472.5,19.913740168293803,2,swipe_lent
0.445,4.0,887.5,887.5,302.5,460.0,21.312623837261807,2,swipe_lent
0.20625,4.0,332.5,332.5,752.5,832.5,16.165753022542177,1,swipe_rapide
0.71875,2.0,1437.5,1437.5,252.5,310.0,18.756046167824728,2,swipe_lent
0.725,2.0,1450.0,1450.0,307.5,242.5,18.681383496353664,2,swipe_lent
0.52125,4.0,1040.0,1040.0,325.0,610.0,23.637821408770797,2,swipe_lent
0.62,4.0,1237.5,1237.5,210.0,362.5,25.11616670863993,2,swipe_lent
0.25125,2.0,502.5,502.5,715.0,782.5,14.849538715073093,0,tap
0.3175,2.0,635.0,635.0,645.0,720.0,16.320845735935638,1,swipe_rapide
0.1925,2.0,385.0,385.0,797.5,817.5,13.136597866591798,0,tap
0.08,2.0,160.0,160.0,1092.5,747.5,11.416368415578306,0,tap
0.56,4.0,1117.5,1117.5,262.5,170.0,21.65911958234461,2,swipe_lent
0.32125,2.0,642.5,642.5,502.5,855.0,15.56980070919183,0,tap
0.1025,2.0,205.0,205.0,780.0,1015.0,12.013793287756696,0,tap
0.20125,2.0,402.5,402.5,1020.0,577.5,15.794359400464478,1,swipe_rapide
0.2125,4.0,225.0,225.0,795.0,777.5,14.761851623447363,0,tap
0.3025,2.0,605.0,605.0,702.5,692.5,15.471428230391727,0,tap
0.1925,2.0,385.0,385.0,737.5,877.5,12.661498006622423,0,tap
0.38625,2.0,772.5,772.5,590.0,637.5,17.829243205788117,1,swipe_rapide
0.2775,4.0,337.5,337.5,825.0,617.5,15.630944537311029,1,swipe_rapide
0.0225,2.0,45.0,45.0,1000.0,955.0,9.15276655158929,0,tap
0.57875,2.0,1157.5,1157.5,277.5,565.0,21.613829884532233,2,swipe_lent
0.3425,2.0,685.0,685.0,667.5,647.5,17.125381156089823,1,swipe_rapide
0.18,2.0,360.0,360.0,832.5,807.5,14.792758597098636,0,tap
0.13,2.0,260.0,260.0,920.0,820.0,12.855317020025314,0,tap
0.36375,2.0,727.5,727.5,567.5,705.0,16.04005290636648,1,swipe_rapide
0.435,4.0,867.5,867.5,597.5,330.0,19.007832281266715,2,swipe_lent
0.34625,4.0,690.0,690.0,477.5,397.5,18.419799176247096,2,swipe_lent
0.25125,4.0,327.5,327.5,690.0,805.0,15.622913085488342,1,swipe_rapide
0.35,2.0,700.0,700.0,610.0,690.0,16.498019021381605,1,swipe_rapide
0.23625,2.0,472.5,472.5,840.0,687.5,15.013218793304313,0,tap
0.04375,2.0,87.5,87.5,882.5,1030.0,12.416530045354811,0,tap
0.60625,4.0,1012.5,1012.5,230.0,555.0,21.8769781109666,2,swipe_lent
0.3825,2.0,765.0,765.0,625.0,610.0,18.652414068244735,2,swipe_lent
0.74875,2.0,1497.5,1497.5,282.5,220.0,19.458972084066808,2,swipe_lent
0.37375,2.0,747.5,747.5,585.0,667.5,17.977463869906792,1,swipe_rapide
0.68375,2.0,1367.5,1367.5,402.5,230.0,21.300208895752515,2,swipe_lent
0.4875,2.0,975.0,975.0,427.5,597.5,18.780180408766064,2,swipe_lent
0.3425,2.0,685.0,685.0,870.0,445.0,15.604033714264437,1,swipe_rapide
0.61875,2.0,1237.5,1237.5,525.0,237.5,19.649627206233024,2,swipe_lent
0.435,2.0,870.0,870.0,585.0,545.0,17.42472407927774,1,swipe_rapide
0.33625,2.0,672.5,672.5,572.5,755.0,18.199828666091868,1,swipe_rapide
0.49625,2.0,992.5,992.5,762.5,245.0,16.557551057235564,1,swipe_rapide
0.31375,4.0,587.5,587.5,775.0,595.0,16.873849802168646,1,swipe_rapide
0.49,2.0,980.0,980.0,655.0,365.0,18.075793374241115,1,swipe_rapide
0.7375,2.0,1475.0,1475.0,395.0,130.0,18.826919264797258,2,swipe_lent
